block,plot,n,Order,T_mean,SPEI_mean,P_mean,Driest,miu_mix,miu_mono,evenness_mix,evenness_mono,CorS_mono,cov.mono,NBE.F,SE,CE,CV.mix,CV.mono,CV.avg,CVS.mix,CVS.mono,phi.mix,phi.mono,AE.SpVar,SE.SpVar,AE.Syn,SE.Syn,Richness,NIIE,NIDE,NBE,NIDE.SpVar,NIDE.Syn,NIIE.Syn,NIIE.SpVar
B1,B1A06,12,14,10.50580274,-0.40832675,433.38,-1.549352083,133.448,68.513425,0.692452798,0.845083803,0.070550006,-1.45468233,1.947764252,-0.481852807,1.429617059,0.075208118,0.267266189,0.795565614,0.502899904,0.562012765,0.149548882,0.475551813,-0.300323531,0.195142895,-0.351538214,-0.549567624,16,0.335944873,0.281397803,0.094534149,0.894819364,0.314474422,0.475551813,0.706431694
B1,B1A06,12,15,10.3969538,-0.071427333,478.2,-0.440715583,149.695,67.8962375,0.665707312,0.827393973,0.103410479,-1.819341906,2.204761346,-1.10256862,2.307329966,0.218983232,0.271609419,0.849911345,0.593240738,0.555156264,0.36913047,0.489248589,-0.124657434,0.193258792,-0.252226851,-0.17852631,16,0.319573824,0.806243146,0.257654206,1.068601358,0.754484486,0.489248589,0.653193145
B1,B1A07,2,1,9.781826021,0.518395017,524.6,-0.623814083,435.6398333,308.915,0.936412666,0.95690198,-0.036274306,7.19052069,1.410225574,-0.196086785,0.606312359,0.472033952,0.26663852,0.316541654,0.51102839,0.33981835,0.923694185,0.784650153,0.655325888,-0.151497768,0.602341221,-0.216529304,2,0.842348921,1.770314176,1.491222236,1.503828119,1.17720513,0.784650153,1.073534387
B1,B1A07,2,2,9.743528589,0.481813883,543.3,-0.623814083,417.4601666,273.87,0.957689836,0.941599811,0.80429012,12.08309007,1.524300459,-0.245120365,0.769420824,0.549493127,0.442139582,0.412633479,0.565628713,0.45675328,0.971473185,0.968005269,0.417336835,-0.178968689,0.041990868,-0.034812957,2,1.071506809,1.242804647,1.331673641,1.238368146,1.003582538,0.968005269,1.106922496
B1,B1A07,2,3,9.733660157,0.201212317,553.4,-0.623814083,320.5768333,204.475,0.97981267,0.96103993,0.685037851,2.992820007,1.56780454,-0.152615941,0.720420481,0.671862621,0.460140152,0.480954721,0.683577644,0.495591327,0.982862191,0.928466917,0.430156727,-0.050839521,0.141629362,-0.021024791,2,0.956722393,1.460126048,1.396935287,1.379317206,1.058586119,0.928466917,1.030432399
B1,B1A07,2,4,9.519113581,0.1530159,594.28,-0.623814083,246.5021667,191.9395,0.979913559,0.933663414,0.083258052,-0.81860199,1.28427013,-0.198600274,0.482870404,0.57251111,0.413327077,0.548467478,0.594236412,0.544202583,0.963439968,0.759509585,0.079766782,0.012172932,0.668859452,-0.059760321,2,0.75360362,1.385128489,1.043837844,1.091939714,1.268502712,0.759509585,0.992223977
B1,B1A07,2,5,9.507727826,0.469598267,593.18,-0.623814083,194.6611667,180.2645,0.961744568,0.943631244,-0.142172543,0.604469525,1.079864126,-0.164737634,0.24460176,0.214334008,0.382103703,0.5483986,0.301521294,0.551751837,0.710842027,0.692528194,-0.442425298,-0.011094792,0.148030631,-0.094441515,2,0.696762725,0.560931512,0.390836169,0.54647991,1.026444892,0.692528194,1.006114597
B1,B1A07,2,6,9.336048779,0.484303917,549.74,-0.550285833,191.662,206.4095,0.984125668,0.906611515,0.280085824,3.491261307,0.928552223,-0.190675197,0.11922742,0.220549405,0.517239122,0.599318117,0.343459596,0.616232364,0.642140757,0.839357281,-0.403777496,-0.038868466,-0.331140353,-0.08357552,2,0.863046031,0.426397378,0.368000564,0.557354038,0.765038645,0.839357281,1.028222486
B1,B1A07,2,7,9.195238759,0.102059667,540.84,-0.550285833,201.6066667,234.627,0.994717486,0.899478583,0.25317975,-2.410237042,0.859264563,-0.166730985,0.025995549,0.181447995,0.40097303,0.50204336,0.236308493,0.491770727,0.767843733,0.815365795,-0.545206143,0.025731883,-0.223348062,0.110178744,2,0.79868207,0.4525192,0.361418972,0.48052574,0.94171688,0.815365795,0.979538355
B1,B1A07,2,8,9.413262924,0.1212659,533.94,-0.550285833,201.7877,303.71931,0.967185582,0.872750204,0.04700745,3.656062099,0.664388774,-0.207655334,-0.127955892,0.179785711,0.317908944,0.3883194,0.303820233,0.400357035,0.591750289,0.79406359,-0.195617598,-0.045509179,-0.280294881,-0.16435561,2,0.818679016,0.565525802,0.462984107,0.758873223,0.745217759,0.79406359,1.030999313
B1,B1A07,2,9,9.874044512,-0.23300125,489.06,-1.2581535,192.7557,294.60031,0.942651524,0.910983934,0.46714057,16.14681055,0.654295646,-0.162394164,-0.183310191,0.149606742,0.355967073,0.32725842,0.311352021,0.382067631,0.48050673,0.931686027,0.073946689,-0.259033318,-0.579594032,-0.154419351,2,1.08772472,0.420282529,0.457151696,0.814913372,0.515738904,0.931686027,1.167479911
B1,B1A07,2,10,9.902422496,-0.753896933,465.3,-1.549352083,180.5977,278.69231,0.971269132,0.849683098,0.667990371,-5.893863894,0.648018239,-0.235393653,-0.116588108,0.110960066,0.448554552,0.505740614,0.354117912,0.484592331,0.313342145,0.925632792,-0.332247357,0.063001619,-0.859071343,-0.026335111,2,0.886926104,0.247372511,0.219401137,0.730754263,0.338516685,0.925632792,0.958183538
B1,B1A07,2,11,10.07977113,-0.66072695,479.18,-1.549352083,183.9937,228.98331,0.920847643,0.848472492,0.681814157,-2.905037685,0.803524501,-0.353006471,0.156530972,0.115303504,0.582904018,0.638273293,0.315359863,0.625586614,0.365625172,0.931771884,-0.530963488,0.035066126,-0.814607539,-0.031416483,2,0.913251462,0.197808731,0.180649113,0.504102638,0.39239773,0.931771884,0.980123438
B1,B1A07,2,12,10.40158828,-0.659007883,433.66,-1.549352083,169.7467,190.69931,0.93092745,0.800329533,0.848217499,-3.595936804,0.8901275,-0.509514451,0.399641951,0.163682449,0.789347829,0.832305898,0.393736739,0.813449318,0.415715457,0.970371247,-0.553001635,0.037035158,-0.800976237,-0.015489772,2,0.948386682,0.207364159,0.196661407,0.484033523,0.428408672,0.970371247,0.977344171
B1,B1A07,2,13,10.44274379,-0.63677245,405.7,-1.549352083,142.395,104.592,0.96831222,0.798598153,0.611166166,-11.57655636,1.361432997,-0.692970155,1.054403152,0.52683035,0.680537426,0.860503697,0.633172429,0.749820697,0.832048785,0.907600214,-0.36295319,0.207384973,-0.159770128,0.000213395,2,0.790859386,0.774138688,0.612234847,0.844431783,0.916756929,0.907600214,0.871374172
B1,B1A07,2,14,10.50580274,-0.40832675,433.38,-1.549352083,105.647,64.73,0.989654332,0.687209643,0.394830763,-7.513940635,1.632118029,-1.300218745,1.932336774,0.816521164,0.875679728,1.107527312,0.915137503,0.991446041,0.892238775,0.883234883,-0.21615928,0.13919237,0.111347406,-0.090855042,2,0.790661972,0.932442693,0.737246979,0.92303309,1.010194221,0.883234883,0.895188797
B1,B1A07,2,15,10.3969538,-0.071427333,478.2,-0.440715583,79.9161,43.049,0.934819737,0.804949537,0.970358308,-6.90942779,1.856398523,-1.02445205,1.880850573,1.015368121,1.0389861,1.206640102,1.10727675,1.046138632,0.916995793,0.993162921,-0.185091164,0.243532862,-0.147679342,0.000177977,2,0.86105716,0.977268244,0.841483819,1.058441698,0.923308526,0.993162921,0.866984804
B1,B1A11,12,1,9.781826021,0.518395017,524.6,-0.623814083,499.0361333,217.7785031,0.694587435,0.983945538,0.531402449,-0.190743438,2.291484817,0.22051777,1.070967047,0.651594327,0.496893465,0.661125931,0.983643843,0.651491473,0.662429122,0.762701409,0.401547688,0.108286106,-0.723540937,0.477885449,16,0.751586712,1.311336076,0.98558277,1.509833794,0.868530087,0.762701409,0.985427197
B1,B1A11,12,2,9.743528589,0.481813883,543.3,-0.623814083,351.8274666,159.4121594,0.623179549,0.967984673,0.779305305,-0.151949635,2.207030304,0.228303537,0.978726767,0.369050762,0.599090987,0.6746263,0.917967104,0.664141241,0.402030487,0.902053585,0.370925712,0.011260859,-0.891622811,0.09025668,16,0.888033844,0.616017884,0.547044729,1.382186571,0.445683598,0.902053585,0.984457974
B1,B1A11,12,3,9.733660157,0.201212317,553.4,-0.623814083,296.0648,113.5027844,0.599901651,0.9656178,0.362522478,-0.140706567,2.60843645,0.470900024,1.137536427,0.247245382,0.370650838,0.573622581,0.679460297,0.559986156,0.363884959,0.661892859,0.483352498,-0.270000542,-0.578179874,-0.119579515,16,0.646158031,0.667057396,0.431024493,1.213351955,0.549764141,0.661892859,0.976227531
B1,B1A11,12,4,9.519113581,0.1530159,594.28,-0.623814083,264.7918,104.3038156,0.557065905,0.963226437,0.188511261,-0.324295926,2.538658805,0.642497554,0.896161251,0.394219496,0.29799644,0.636686353,0.601827263,0.602485733,0.655037616,0.494611613,0.294111273,-0.295204195,0.301204432,0.452691673,16,0.468042763,1.322900018,0.61917378,0.998907078,1.324347426,0.494611613,0.946283409
B1,B1A11,12,5,9.507727826,0.469598267,593.18,-0.623814083,254.439,96.11029688,0.566602098,0.950647464,0.096680234,-0.582864367,2.647364624,0.740642922,0.906721702,0.443954094,0.253829911,0.628854969,0.688883435,0.562145071,0.644454594,0.451538088,0.522581696,-0.297126791,-0.239121197,1.276143896,16,0.403638237,1.749021985,0.70597215,1.225454905,1.427243041,0.451538088,0.89391847
B1,B1A11,12,6,9.336048779,0.484303917,549.74,-0.550285833,232.7736666,104.4544375,0.603414856,0.92739253,0.042030422,-0.155232473,2.228470826,0.488837188,0.739633639,0.346702898,0.352024137,0.634105013,0.603400775,0.617757625,0.574581459,0.569841832,0.171684507,-0.19492477,-0.383713485,0.400417551,16,0.555151165,0.98488388,0.546759433,0.976759737,1.008317443,0.569841832,0.974219747
B1,B1A11,12,7,9.195238759,0.102059667,540.84,-0.550285833,231.6029333,112.9326563,0.626912763,0.920114481,-0.002826504,-0.54094741,2.050805684,0.489103851,0.561701833,0.343424593,0.247021553,0.579594337,0.577664974,0.526904338,0.594504788,0.468816699,0.326533699,-0.230196219,-0.038315487,0.646384068,16,0.426197319,1.390261655,0.592525791,1.09633748,1.26809644,0.468816699,0.909091592
B1,B1A11,12,8,9.413262924,0.1212659,533.94,-0.550285833,262.8602,123.9912069,0.656578905,0.8785455,-0.046471642,-1.480556768,2.119990656,0.290789044,0.829201612,0.449814522,0.203657007,0.687315776,0.701044307,0.555966748,0.641634941,0.366311489,0.375655524,-0.114709057,0.907860729,1.160277572,16,0.296307774,2.208686696,0.654451037,1.260946467,1.751610202,0.366311489,0.80889566
B1,B1A11,12,9,9.874044512,-0.23300125,489.06,-1.2581535,288.6192,116.2553319,0.672061711,0.856805075,0.02448358,-1.987808332,2.482631939,0.208779812,1.273852127,0.32563097,0.271669697,0.733977135,0.589117568,0.54589207,0.552743608,0.497661923,0.149432566,-0.070249334,-0.253808564,0.487420692,16,0.370133734,1.198628235,0.443652744,1.079183231,1.11068093,0.497661923,0.743745335
B1,B1A11,12,10,9.902422496,-0.753896933,465.3,-1.549352083,307.1662,108.5726444,0.666766324,0.833041605,0.22312019,-3.200793193,2.829130687,-0.147167079,1.976297766,0.222471106,0.373725752,0.923842423,0.494115188,0.599555165,0.450241385,0.623338392,-0.270282064,0.094418385,-0.760341136,0.282067846,16,0.404534088,0.595279038,0.240810663,0.824136321,0.722306521,0.623338392,0.648979902
B1,B1A11,12,11,10.07977113,-0.66072695,479.18,-1.549352083,286.3412,91.02000688,0.650730416,0.825008439,0.086694144,-2.400484782,3.145914946,-0.79215209,2.938067036,0.291409319,0.354830717,0.921283002,0.56721605,0.631178293,0.513753654,0.562171926,-0.001587161,-0.099750676,0.459714793,-0.624551226,16,0.385148446,0.821262943,0.316308146,0.898662163,0.91387284,0.562171926,0.685107933
B1,B1A11,12,12,10.40158828,-0.659007883,433.66,-1.549352083,277.0716,83.23475688,0.617716195,0.820589493,0.016283134,-2.045858509,3.328796892,-0.95147134,3.280268232,0.307029009,0.401452233,0.995489924,0.536400843,0.725116771,0.572387261,0.553638047,-0.139710243,-0.120545671,0.586158443,-0.517280629,16,0.403271016,0.764795868,0.308420007,0.739744086,1.033865472,0.553638047,0.72840192
B1,B1A11,12,13,10.44274379,-0.63677245,405.7,-1.549352083,235.62,61.6077375,0.677420871,0.853014983,0.168337243,-1.950492652,3.824519607,-0.232280812,3.056800418,0.110022453,0.295179513,0.972406729,0.615609151,0.624148214,0.178721276,0.47293176,0.002960835,-0.016641981,-1.411562379,0.55437137,16,0.303555606,0.372730653,0.113144479,0.986318854,0.377900768,0.47293176,0.641859209
B1,B1A11,12,14,10.50580274,-0.40832675,433.38,-1.549352083,218.564,52.5609875,0.683788632,0.843107214,0.144444755,-1.847633162,4.158293259,-0.7643306,3.922623859,0.150239054,0.315335207,1.047206746,0.737344785,0.660532793,0.203756855,0.477395234,-0.020471402,0.136759334,-1.053542361,0.23570877,16,0.301120298,0.476442372,0.143466469,1.116287931,0.42680957,0.477395234,0.630756817
B1,B1A11,12,15,10.3969538,-0.071427333,478.2,-0.440715583,216.3998,60.3698625,0.679983049,0.850779639,0.121611383,-1.710681149,3.58456672,-1.396480628,3.981047348,0.139199597,0.442460291,1.064960233,0.853198409,0.753256813,0.163150324,0.587396335,0.08344771,0.049231603,-0.440209546,-0.482644453,16,0.415471186,0.314603593,0.130708728,1.132679313,0.277751689,0.587396335,0.707309803
B1,B1A12,5,1,9.781826021,0.518395017,524.6,-0.623814083,398.8588959,205.0126313,0.625030345,0.842945973,0.521812993,-6.945791038,1.945533275,0.475958232,0.469575044,0.289940114,0.377436757,0.559079018,0.709152764,0.423559738,0.408854239,0.891106313,0.716064468,-0.041795883,-0.933100235,0.143612775,8,0.675104492,0.768181977,0.518603103,1.674268585,0.458816455,0.891106313,0.757602637
B1,B1A12,5,2,9.743528589,0.481813883,543.3,-0.623814083,318.9395626,155.786475,0.488768368,0.822641987,0.832890469,-6.5461199,2.047286599,0.758130151,0.289156448,0.445693568,0.557827031,0.756377144,0.731184317,0.588297857,0.609550229,0.948205104,0.397332674,-0.154451524,-0.641408038,0.054659521,8,0.737498529,0.798981662,0.5892478,1.24288115,0.642846391,0.948205104,0.777783758
B1,B1A12,5,3,9.733660157,0.201212317,553.4,-0.623814083,301.2598333,128.3726,0.476203036,0.770395288,0.516294404,-2.43624583,2.346761173,0.930915629,0.415845544,0.52501858,0.390089985,0.551716959,0.770481315,0.475805251,0.681416369,0.819852205,0.763425044,-0.144104298,-0.474204584,0.16500722,8,0.707047297,1.345890951,0.951608558,1.619320746,0.831145376,0.819852205,0.862408239
B1,B1A12,5,4,9.519113581,0.1530159,594.28,-0.623814083,247.2835,108.7806,0.5492728,0.775746266,0.624022908,-1.508620697,2.273231624,0.756259155,0.516972469,0.641694885,0.503299645,0.623062055,0.920030618,0.567588167,0.697471228,0.886733858,0.672916903,-0.051969407,-0.491836909,0.110516815,8,0.807784139,1.274975834,1.029905256,1.620947496,0.78656208,0.886733858,0.91096571
B1,B1A12,5,5,9.507727826,0.469598267,593.18,-0.623814083,279.292,93.77971875,0.547374934,0.782205362,0.212367921,-2.308921432,2.978170587,1.075921749,0.902248837,0.799438755,0.45352333,0.712940376,1.005111357,0.614457614,0.795373318,0.738087249,0.601304267,0.034465776,-0.323256616,0.484509033,8,0.636130797,1.762729066,1.121326246,1.635770042,1.077614225,0.738087249,0.861863958
B1,B1A12,5,6,9.336048779,0.484303917,549.74,-0.550285833,304.834,82.97834375,0.549830891,0.787428188,0.19233227,-1.887049842,3.673657321,1.482421349,1.191235972,0.776410255,0.486334355,0.736927952,1.134620863,0.645962056,0.68429048,0.752883781,0.761183762,-0.004701548,-0.466030897,0.292116613,8,0.659948309,1.596453646,1.053576883,1.756482214,0.908892577,0.752883781,0.876560666
B1,B1A12,5,7,9.195238759,0.102059667,540.84,-0.550285833,315.9333333,80.822125,0.49468397,0.81455348,0.110234059,-0.033062976,3.908995629,1.704332309,1.20466332,0.719271424,0.533404718,0.692002724,1.049134279,0.690366391,0.685585667,0.772640042,0.505993455,0.013684055,-0.570107477,0.35745966,8,0.770813032,1.348453436,1.039405481,1.51967751,0.887328678,0.772640042,0.997635366
B1,B1A12,5,8,9.413262924,0.1212659,533.94,-0.550285833,333.7688,62.3702975,0.495030501,0.863541303,-0.119617726,-0.964016793,5.351406252,2.154490431,2.196915821,0.643605775,0.359015142,0.756685738,1.008653866,0.69486036,0.638083883,0.51667236,0.384034631,0.067557549,-0.321311792,0.846505804,8,0.474457393,1.792698131,0.850558881,1.45159218,1.234987454,0.51667236,0.918294512
B1,B1A12,5,9,9.874044512,-0.23300125,489.06,-1.2581535,369.1908,56.9827975,0.476108989,0.865441142,-0.040370327,-0.325409367,6.478986926,2.647927619,2.831059307,0.507418111,0.458928601,0.780801859,0.873385239,0.75795922,0.580978574,0.605479278,0.054388275,0.097896987,-0.638180501,0.558887966,8,0.587765764,1.105658069,0.64986796,1.152285263,0.959535025,0.605479278,0.970744641
B1,B1A12,5,10,9.902422496,-0.753896933,465.3,-1.549352083,264.6398,40.7430475,0.45639344,0.856154877,0.093397284,-1.537769498,6.495336413,2.236939128,3.258397285,0.476819457,0.514792054,0.921899993,0.6804536,0.770927536,0.700737651,0.667756735,-0.234140641,0.11678339,-0.309614426,0.41083509,8,0.55840336,0.926237018,0.517213863,0.882642749,1.049390615,0.667756735,0.836237707
B1,B1A12,5,11,10.07977113,-0.66072695,479.18,-1.549352083,267.0838,47.0402975,0.42110004,0.739239285,0.133669998,-0.140481389,5.677765962,-0.525865434,5.203631397,0.489610988,0.694784256,0.967072857,0.791174461,0.955127236,0.618840739,0.727425866,-0.306633336,0.134977908,-0.125008138,-0.151255634,8,0.718440448,0.704694995,0.506281388,0.828344571,0.850726883,0.727425866,0.987647652
B1,B1A12,5,12,10.40158828,-0.659007883,433.66,-1.549352083,287.6108,51.9015475,0.313273125,0.596055121,0.260676032,-2.012053011,5.541468682,-0.223170395,4.764639077,0.422391424,0.617129179,0.940749826,0.548853489,0.785682927,0.769588664,0.785468486,-0.267985361,-0.033445954,-0.269444945,0.229419659,8,0.655997122,0.684445718,0.448994421,0.698568685,0.979782993,0.785468486,0.835166699
B1,B1A12,5,13,10.44274379,-0.63677245,405.7,-1.549352083,359.625,55.460125,0.233925729,0.613862178,0.166854225,-1.732685929,6.484388558,1.754639307,3.729749252,0.506977069,0.602298343,0.892257245,0.657412743,0.767289194,0.771170128,0.784969145,-0.070319174,-0.072881658,-0.373721316,0.338872223,8,0.675027686,0.841737446,0.56819608,0.856799168,0.982420942,0.784969145,0.85994168
B1,B1A12,5,14,10.50580274,-0.40832675,433.38,-1.549352083,378.018,62.21265,0.130406374,0.533784143,0.298106936,-2.628927614,6.076224048,3.327533585,1.748690463,0.479766066,0.497739189,0.793181286,0.532785584,0.624152793,0.9004862,0.797463688,-0.016907168,-0.129478798,-0.071149663,0.346214559,8,0.627522607,0.963890481,0.604863068,0.853614034,1.129187715,0.797463688,0.786898032
B1,B1A12,5,15,10.3969538,-0.071427333,478.2,-0.440715583,412.2652,70.36765,0.129935524,0.592262427,0.079509009,-3.600594979,5.85873196,3.578765547,1.279966413,0.32019704,0.251826227,0.68787709,0.37877036,0.483203779,0.845359285,0.521159475,-0.011890216,-0.204236858,0.9001461,0.730978281,8,0.366091895,1.271499969,0.465485833,0.783872926,1.622074098,0.521159475,0.702456567
B1,B1A13,3,1,9.781826021,0.518395017,524.6,-0.623814083,318.7597534,286.955625,0.0494727,0.711285684,0.422749795,-16.7737124,1.110832915,0.531256239,-0.420423324,0.361029154,0.358496964,0.509007955,0.391881104,0.392099897,0.921272167,0.914300072,0.276209945,-0.27676795,-0.151495466,0.166804834,4,0.704305229,1.007063349,0.709279983,0.999441995,1.007625609,0.914300072,0.770321747
B1,B1A13,3,2,9.743528589,0.481813883,543.3,-0.623814083,328.7720868,225.247175,0.06262124,0.724466448,0.864099688,-11.41729998,1.459605816,0.636382356,-0.176776539,0.306373631,0.545589388,0.663816954,0.349485419,0.56244121,0.876642098,0.970038073,-0.120472795,-0.258154852,-0.214001924,0.030710442,4,0.821897338,0.56154617,0.461533302,0.621372354,0.90371927,0.970038073,0.847283587
B1,B1A13,3,3,9.733660157,0.201212317,553.4,-0.623814083,278.679,189.4203,0.067224793,0.701043986,0.538412443,-8.639318601,1.47122035,0.632336947,-0.161116598,0.335675346,0.376785278,0.520722497,0.378425194,0.429503989,0.887032236,0.877256761,0.098789863,-0.217714941,-0.184434114,0.20684475,4,0.723581716,0.890892944,0.644633845,0.881074922,1.011143232,0.877256761,0.824823186
B1,B1A13,3,4,9.519113581,0.1530159,594.28,-0.623814083,225.2836667,171.01605,0.080525331,0.759927925,0.542476261,-1.189662047,1.317324699,0.529109034,-0.211784334,0.58576965,0.447613076,0.512888634,0.626251064,0.498975764,0.93535913,0.897063761,0.381386805,-0.126313696,-0.088812365,0.176014145,4,0.872729567,1.308651785,1.142099105,1.255073109,1.042689685,0.897063761,0.972873507
B1,B1A13,3,5,9.507727826,0.469598267,593.18,-0.623814083,189.6606667,132.71255,0.250458611,0.76249076,0.568484651,-4.523566351,1.429108752,0.508262069,-0.079153317,0.415773411,0.530388748,0.660957155,0.517441408,0.592786264,0.803517857,0.894738592,0.030302273,-0.157405178,-0.251015547,0.05750506,4,0.802455566,0.783903152,0.629047448,0.872897095,0.898047612,0.894738592,0.896860349
B1,B1A13,3,6,9.336048779,0.484303917,549.74,-0.550285833,195.783,110.40655,0.271770209,0.766824801,0.625988376,-3.623773986,1.77329153,0.541066995,0.232224536,0.430791701,0.633675632,0.734716343,0.526635821,0.669072159,0.818006835,0.9470961,-0.00923442,-0.203651942,-0.247696445,-0.006325987,4,0.86247657,0.679829994,0.586337441,0.787113638,0.86369993,0.9470961,0.910653703
B1,B1A13,3,7,9.195238759,0.102059667,540.84,-0.550285833,217.5826667,103.869,0.319620207,0.802379371,0.635582129,0.950301952,2.094779642,0.713151603,0.381628039,0.483863607,0.728604552,0.745667755,0.542883129,0.763965841,0.891285032,0.95371352,-0.25103259,-0.038355626,-0.167261042,0.040629187,4,0.977116882,0.664096328,0.648899733,0.710611784,0.934541676,0.95371352,1.024539195
B1,B1A13,3,8,9.413262924,0.1212659,533.94,-0.550285833,211.209,72.860525,0.466112025,0.813955155,0.387388176,-2.516722431,2.898812491,0.758077508,1.140734984,0.512839313,0.386975106,0.585573438,0.664323954,0.516490147,0.771971732,0.749240055,0.40215231,-0.115924571,-0.140964153,0.202563936,4,0.660848121,1.325251431,0.875789918,1.286227739,1.030339645,0.749240055,0.882024548
B1,B1A13,3,9,9.874044512,-0.23300125,489.06,-1.2581535,307.021,58.123525,0.357341037,0.745383391,-0.224720315,-1.757272559,5.282215764,1.817997399,2.464218365,0.459213092,0.26319609,0.553135769,0.657265263,0.492668942,0.69867239,0.534225049,0.437289595,-0.103198471,-0.348536609,1.058940467,4,0.475825475,1.744756514,0.830199596,1.334091124,1.307824093,0.534225049,0.890683571
B1,B1A13,3,10,9.902422496,-0.753896933,465.3,-1.549352083,288.318,50.194525,0.304209135,0.760399041,-0.050966636,-0.264702134,5.744012918,2.196631708,2.54738121,0.543631525,0.398952808,0.608451965,0.721984311,0.597904913,0.752968613,0.667251263,0.250016893,-0.042493263,-0.243888883,0.517318474,4,0.65568497,1.362646192,0.893466628,1.20752363,1.128463376,0.667251263,0.982665761
B1,B1A13,3,11,10.07977113,-0.66072695,479.18,-1.549352083,295.266,74.057525,0.307986997,0.656504307,0.392523489,4.002502899,3.986981742,1.459626911,1.52735483,0.529354161,0.879568051,0.864386795,0.704314914,0.972478522,0.751587323,0.904460131,-0.325056357,0.049303626,-0.308312146,-0.001161852,4,1.017563036,0.60183423,0.612404266,0.724247269,0.830978942,0.904460131,1.125050184
B1,B1A13,3,12,10.40158828,-0.659007883,433.66,-1.549352083,257.938,86.731525,0.276238175,0.490070917,0.782873815,-1.508632558,2.973982067,0.932532675,1.041449392,0.646161464,0.725754131,0.793867503,0.800202431,0.75907894,0.807497502,0.956098363,0.055869048,-0.001693535,-0.295674634,0.00898285,4,0.91420058,0.890331086,0.813941195,1.054175513,0.844575761,0.956098363,0.956178376
B1,B1A13,3,13,10.44274379,-0.63677245,405.7,-1.549352083,336.215,93.2835,0.355349823,0.478223635,0.792328281,-2.492743638,3.604227972,0.811740133,1.792487839,0.585957944,0.675953333,0.758260733,0.728217865,0.704816262,0.804646483,0.959049002,0.042280508,-0.009078092,-0.226011214,-0.07006014,4,0.891452377,0.866861535,0.772765776,1.033202416,0.839004556,0.959049002,0.929517027
